Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Src Port
53.0,17.0,1590.0,1.0,1.0,31.0,47.0,31.0,31.0,31.0,0.0,47.0,47.0,47.0,0.0,49056.605,1257.8617,1590.0,0.0,1590.0,1590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,628.93085,628.93085,31.0,47.0,36.333332,9.237604,85.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.5,31.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,1.0,47.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64632.0
3389.0,6.0,26072694.0,10.0,12.0,1128.0,2773.0,661.0,0.0,112.8,205.13887,1173.0,0.0,231.08333,447.4661,149.62013,0.84379464,1241556.9,3261010.8,14265874.0,39.0,26072694.0,2896966.0,4827741.0,14682892.0,39.0,25857696.0,2350699.8,4298354.0,14265874.0,173415.0,0.0,0.0,0.0,0.0,236.0,264.0,0.383543,0.46025163,0.0,1173.0,169.60869,349.5199,122164.16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,177.31818,112.8,231.08333,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1128.0,12.0,2773.0,8192.0,62872.0,5.0,20.0,2413214.5,1226316.2,3280351.0,1546078.0,9922878.0,6141924.0,14265874.0,5579882.0,51244.0
80.0,6.0,7221689.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27694353,7221689.0,0.0,7221689.0,7221689.0,7221689.0,7221689.0,0.0,7221689.0,7221689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.27694353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2049.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,7221689.0,0.0,7221689.0,7221689.0,55166.0
53.0,17.0,393.0,1.0,1.0,51.0,179.0,51.0,51.0,51.0,0.0,179.0,179.0,179.0,0.0,585241.75,5089.0586,393.0,0.0,393.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2544.5293,2544.5293,51.0,179.0,93.666664,73.90083,5461.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140.5,51.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,179.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53212.0
443.0,6.0,118807460.0,17.0,14.0,1311.0,4825.0,335.0,0.0,77.117645,100.75024,1460.0,0.0,344.64285,517.5162,51.64659,0.2609264,3960248.5,14781102.0,58632450.0,1.0,118807460.0,7425466.0,19873378.0,58632450.0,40.0,118729680.0,9133052.0,21876856.0,58739650.0,1.0,0.0,0.0,0.0,0.0,352.0,288.0,0.14308867,0.11783772,0.0,1460.0,191.75,369.46054,136501.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,197.93549,77.117645,344.64285,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1311.0,14.0,4825.0,8192.0,16384.0,9.0,20.0,180705.5,55995.08,220300.0,141111.0,58324732.0,435175.44,58632450.0,58017016.0,50566.0
80.0,6.0,88.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22727.273,88.0,0.0,88.0,88.0,88.0,88.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,22727.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,278.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51518.0
80.0,6.0,5167738.0,4.0,4.0,97.0,231.0,97.0,0.0,24.25,48.5,231.0,0.0,57.75,115.5,63.47071,1.5480661,738248.3,1946507.2,5152495.0,11.0,15243.0,5081.0,8553.341,14957.0,53.0,5167516.0,1722505.4,2983071.8,5167060.0,221.0,0.0,0.0,0.0,0.0,92.0,92.0,0.77403307,0.77403307,0.0,231.0,36.444443,79.69961,6352.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,41.0,24.25,57.75,0.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,4.0,231.0,8192.0,141.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49353.0
80.0,6.0,1312769.0,3.0,4.0,20.0,964.0,20.0,0.0,6.6666665,11.547006,964.0,0.0,241.0,482.0,749.56067,5.3322406,218794.83,535749.06,1312388.0,2.0,348.0,174.0,243.24474,346.0,2.0,1312762.0,437587.34,757599.6,1312388.0,28.0,0.0,0.0,0.0,0.0,72.0,92.0,2.285246,3.0469944,0.0,964.0,123.0,339.8874,115523.43,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,140.57143,6.6666665,241.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,4.0,964.0,8192.0,211.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50009.0
0.0,0.0,72626856.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123921104,9078357.0,10263173.0,33331094.0,2999156.0,72626856.0,9078357.0,10263173.0,33331094.0,2999156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123921104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,3006174.8,8226.245,3015227.0,2999156.0,12721666.0,11835816.0,33331094.0,5996821.0,0.0
443.0,6.0,513.0,3.0,0.0,77.0,0.0,46.0,0.0,25.666666,23.459185,0.0,0.0,0.0,0.0,150097.47,5847.953,256.5,338.70416,496.0,17.0,513.0,256.5,338.70416,496.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,5847.953,0.0,0.0,46.0,30.75,21.68525,470.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,25.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,77.0,0.0,0.0,256.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51942.0
80.0,6.0,1010275.0,3.0,4.0,20.0,964.0,20.0,0.0,6.6666665,11.547006,964.0,0.0,241.0,482.0,973.99225,6.9288063,168379.17,411661.94,1008680.0,6.0,1569.0,784.5,628.6179,1229.0,340.0,1010269.0,336756.34,581903.5,1008680.0,20.0,0.0,0.0,0.0,0.0,72.0,92.0,2.9694886,3.959318,0.0,964.0,123.0,339.8874,115523.43,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,140.57143,6.6666665,241.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,4.0,964.0,8192.0,211.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57716.0
445.0,6.0,15796995.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25321272,5265665.0,8863583.0,15499005.0,102.0,15796995.0,7898497.5,10748741.0,15499005.0,297990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,32.0,0.18990953,0.06330318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,8192.0,8192.0,0.0,20.0,297990.0,0.0,297990.0,297990.0,15499005.0,0.0,15499005.0,15499005.0,64183.0
50679.0,6.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95238.09,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,47619.047,47619.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,946.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
53.0,17.0,336.0,1.0,1.0,40.0,56.0,40.0,40.0,40.0,0.0,56.0,56.0,56.0,0.0,285714.28,5952.381,336.0,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2976.1904,2976.1904,40.0,56.0,45.333332,9.237604,85.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,40.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,1.0,56.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53033.0
445.0,6.0,455870.0,5.0,5.0,286.0,170.0,103.0,0.0,57.2,52.485237,131.0,0.0,34.0,56.793484,1000.28516,21.936079,50652.223,48928.848,152205.0,4.0,455808.0,113952.0,101660.664,203784.0,4.0,455806.0,113951.5,70786.87,203060.0,51641.0,0.0,0.0,0.0,0.0,112.0,112.0,10.9680395,10.9680395,0.0,131.0,41.454544,52.112118,2715.6726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,45.6,57.2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,286.0,5.0,170.0,8192.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61377.0
53.0,17.0,24590.0,2.0,2.0,166.0,280.0,83.0,83.0,83.0,0.0,140.0,140.0,140.0,0.0,18137.455,162.66776,8196.667,13881.484,24225.0,60.0,24225.0,24225.0,0.0,24225.0,24225.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,16.0,16.0,81.33388,81.33388,83.0,140.0,105.8,31.220186,974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132.25,83.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,166.0,2.0,280.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50521.0
53.0,17.0,422.0,1.0,1.0,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,189573.45,4739.3364,422.0,0.0,422.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2369.6682,2369.6682,32.0,48.0,37.333332,9.237604,85.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,1.0,48.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60400.0
80.0,6.0,1335039.0,3.0,4.0,20.0,964.0,20.0,0.0,6.6666665,11.547006,964.0,0.0,241.0,482.0,737.0571,5.2432923,222506.5,544779.0,1334532.0,5.0,479.0,239.5,126.57211,329.0,150.0,1335034.0,445011.34,770347.5,1334532.0,20.0,0.0,0.0,0.0,0.0,72.0,92.0,2.2471254,2.9961672,0.0,964.0,123.0,339.8874,115523.43,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,140.57143,6.6666665,241.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,4.0,964.0,8192.0,211.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59907.0
80.0,6.0,1328937.0,3.0,4.0,20.0,964.0,20.0,0.0,6.6666665,11.547006,964.0,0.0,241.0,482.0,740.4414,5.267368,221489.5,542343.75,1328544.0,3.0,360.0,180.0,212.13203,330.0,30.0,1328934.0,442978.0,766922.7,1328544.0,29.0,0.0,0.0,0.0,0.0,72.0,92.0,2.2574434,3.0099244,0.0,964.0,123.0,339.8874,115523.43,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,140.57143,6.6666665,241.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,4.0,964.0,8192.0,211.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64561.0
53.0,17.0,576.0,1.0,1.0,36.0,68.0,36.0,36.0,36.0,0.0,68.0,68.0,68.0,0.0,180555.56,3472.2222,576.0,0.0,576.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1736.1111,1736.1111,36.0,68.0,46.666668,18.475208,341.33334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,36.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,1.0,68.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57661.0
60633.0,6.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54054.055,37.0,0.0,37.0,37.0,37.0,37.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,54054.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,256.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0
80.0,6.0,23981740.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083396785,24000000.0,0.0,24000000.0,24000000.0,24000000.0,24000000.0,0.0,24000000.0,24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.083396785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2049.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,24000000.0,0.0,24000000.0,24000000.0,62631.0
80.0,6.0,5270478.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37947223,5270478.0,0.0,5270478.0,5270478.0,5270478.0,5270478.0,0.0,5270478.0,5270478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.37947223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2049.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,5270478.0,0.0,5270478.0,5270478.0,60472.0
53.0,17.0,24769.0,1.0,1.0,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,7226.7754,80.74609,24769.0,0.0,24769.0,24769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,40.373047,40.373047,40.0,139.0,73.0,57.157677,3267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.5,40.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,1.0,139.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51273.0
53.0,17.0,315.0,1.0,1.0,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,330158.72,6349.2065,315.0,0.0,315.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3174.6033,3174.6033,44.0,60.0,49.333332,9.237604,85.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,44.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,60.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61733.0
53.0,17.0,968.0,1.0,1.0,36.0,91.0,36.0,36.0,36.0,0.0,91.0,91.0,91.0,0.0,131198.34,2066.1157,968.0,0.0,968.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1033.0579,1033.0579,36.0,91.0,54.333332,31.754265,1008.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.5,36.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,1.0,91.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57412.0
3389.0,6.0,1871818.0,8.0,7.0,1128.0,1581.0,661.0,0.0,141.0,222.62332,1173.0,0.0,225.85715,430.0986,1447.2561,8.013599,133701.28,245454.9,953094.0,3.0,1871818.0,267402.56,394232.8,1153137.0,3.0,1730675.0,288445.84,326386.97,953094.0,141615.0,0.0,0.0,0.0,0.0,172.0,152.0,4.2739196,3.7396798,0.0,1173.0,169.3125,317.73126,100953.164,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,180.6,141.0,225.85715,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1128.0,7.0,1581.0,8192.0,62872.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52113.0
53.0,17.0,757.0,1.0,1.0,30.0,94.0,30.0,30.0,30.0,0.0,94.0,94.0,94.0,0.0,163804.48,2642.0078,757.0,0.0,757.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1321.0039,1321.0039,30.0,94.0,51.333332,36.950417,1365.3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,30.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,94.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58587.0
80.0,6.0,33725076.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059303056,33700000.0,0.0,33700000.0,33700000.0,33700000.0,33700000.0,0.0,33700000.0,33700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.059303056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2049.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,33700000.0,0.0,33700000.0,33700000.0,58335.0
32340.0,6.0,88471690.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022606103,88471690.0,0.0,88471690.0,88471690.0,88471690.0,88471690.0,0.0,88471690.0,88471690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.022606103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,64000.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,88471690.0,0.0,88471690.0,88471690.0,3389.0
80.0,6.0,11258255.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17764743,11300000.0,0.0,11300000.0,11300000.0,11300000.0,11300000.0,0.0,11300000.0,11300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.17764743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,252.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,11300000.0,0.0,11300000.0,11300000.0,58269.0
80.0,6.0,1625510.0,3.0,4.0,20.0,964.0,20.0,0.0,6.6666665,11.547006,964.0,0.0,241.0,482.0,605.34845,4.3063407,270918.34,663399.06,1625076.0,2.0,401.0,200.5,280.7214,399.0,2.0,1625505.0,541835.0,938114.25,1625076.0,27.0,0.0,0.0,0.0,0.0,72.0,92.0,1.8455746,2.460766,0.0,964.0,123.0,339.8874,115523.43,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,140.57143,6.6666665,241.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,4.0,964.0,8192.0,211.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62677.0
57176.0,6.0,169.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11834.319,169.0,0.0,169.0,169.0,169.0,169.0,0.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,11834.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,255.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0
50855.0,6.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54054.055,37.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,27027.027,27027.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,184.0,254.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0
80.0,6.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22988.506,87.0,0.0,87.0,87.0,87.0,87.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,22988.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,278.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54024.0
3389.0,6.0,2001834.0,8.0,7.0,1132.0,1581.0,661.0,0.0,141.5,222.79202,1173.0,0.0,225.85715,430.0986,1355.2572,7.493129,142988.14,246326.69,953181.0,51.0,2001834.0,285976.28,394796.22,1170068.0,203.0,1836920.0,306153.34,317552.6,953181.0,161144.0,0.0,0.0,0.0,0.0,172.0,152.0,3.9963353,3.4967935,0.0,1173.0,169.5625,317.7628,100973.195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180.86667,141.5,225.85715,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1132.0,7.0,1581.0,64240.0,62868.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61675.0
53.0,17.0,387.0,1.0,1.0,52.0,68.0,52.0,52.0,52.0,0.0,68.0,68.0,68.0,0.0,310077.53,5167.9585,387.0,0.0,387.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2583.9792,2583.9792,52.0,68.0,57.333332,9.237604,85.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,52.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,68.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54423.0
53.0,17.0,253.0,1.0,1.0,52.0,84.0,52.0,52.0,52.0,0.0,84.0,84.0,84.0,0.0,537549.44,7905.138,253.0,0.0,253.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3952.569,3952.569,52.0,84.0,62.666668,18.475208,341.33334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,52.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,84.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64005.0
